datetime,arbitrum,avalanche,bsc,ethereum,optimism,polygon
2024-11-16 08:00:00,2802841710.0,1250878375.0,5096340436.0,56372938946.0,819833468.0,988824250.0
2024-11-17 08:00:00,2858924796.0,1273008856.0,5185134212.0,56729210742.0,822581444.0,1002054098.0
2024-11-18 08:00:00,2820117611.0,1279002494.0,5144875947.0,56233814405.0,828304671.0,990248928.0
2024-11-19 08:00:00,2883503127.0,1290617026.0,5196963914.0,57852833397.0,836931970.0,1014316943.0
2024-11-20 08:00:00,2864044207.0,1268191480.0,5119321177.0,56919922306.0,827978733.0,999724627.0
2024-11-21 08:00:00,2867013377.0,1252324102.0,5050897104.0,56648377982.0,819111449.0,1006482840.0
2024-11-22 08:00:00,3022139846.0,1304507924.0,5226722559.0,61390162451.0,874575056.0,1040139547.0
2024-11-23 08:00:00,3036266798.0,1408511260.0,5252756306.0,61306153573.0,866963163.0,1051746133.0
2024-11-24 08:00:00,3073898133.0,1386918474.0,5362952133.0,62455143584.0,873527720.0,1079836437.0
2024-11-25 08:00:00,3073731501.0,1397465660.0,5408127069.0,62008505505.0,865880634.0,1080049017.0
2024-11-26 08:00:00,3015523770.0,1373275905.0,5235639036.0,61968198033.0,823328997.0,1076481153.0
2024-11-27 08:00:00,2943907873.0,1377318413.0,5085472763.0,60971642671.0,809428256.0,1061417699.0
2024-11-28 08:00:00,3139710401.0,1428644921.0,5411031493.0,66989182975.0,852611012.0,1115066468.0
2024-11-29 08:00:00,3115316659.0,1418591595.0,5476343528.0,65989714788.0,838858389.0,1100674512.0
2024-11-30 08:00:00,3120853493.0,1466939293.0,5497705720.0,66819481700.0,847424427.0,1117199731.0
2024-12-01 08:00:00,3170585725.0,1463548226.0,5523949753.0,68617827143.0,852029914.0,1134985093.0
2024-12-02 08:00:00,3165319004.0,1457129980.0,5553964655.0,68915539158.0,861160268.0,1134847685.0
2024-12-03 08:00:00,3150266832.0,1525818128.0,5380468216.0,67708384155.0,844210590.0,1136290657.0
2024-12-04 08:00:00,3153248046.0,1536328331.0,5716910485.0,68259192966.0,841984100.0,1164950875.0
2024-12-05 08:00:00,3310867030.0,1586561142.0,5768136503.0,71917044382.0,867812087.0,1186516114.0
2024-12-06 08:00:00,3254164854.0,1548531108.0,5654905016.0,70952158251.0,852933042.0,1156595528.0
2024-12-07 08:00:00,3436039263.0,1595639109.0,5796407083.0,74918769564.0,890126788.0,1193969902.0
2024-12-08 08:00:00,3435195043.0,1588404081.0,5837043186.0,75033220369.0,887106241.0,1186806875.0
2024-12-09 08:00:00,3452786754.0,1634812128.0,5797368110.0,75176554423.0,881061186.0,1194592991.0
2024-12-10 08:00:00,3266387510.0,1464857458.0,5405382332.0,70016864928.0,818736547.0,1123534451.0
2024-12-11 08:00:00,3185519690.0,1464076237.0,5321646116.0,69396816795.0,808736461.0,1134456407.0
2024-12-12 08:00:00,3342951560.0,1555493562.0,5571093966.0,72997884489.0,841947410.0,1172767408.0
2024-12-13 08:00:00,3391496274.0,1638143986.0,5506779690.0,73468117815.0,839409528.0,1187473659.0
2024-12-14 08:00:00,3471231644.0,1639087542.0,5720013985.0,74211052955.0,852915960.0,1184003159.0
2024-12-15 08:00:00,3415678445.0,1592243825.0,5647727720.0,73929994875.0,838288928.0,1188683240.0
2024-12-16 08:00:00,3437128248.0,1609418020.0,5815782701.0,74919951948.0,853157307.0,1219476188.0
2024-12-17 08:00:00,3491769220.0,1596984514.0,5775670059.0,75935162595.0,866375580.0,1232453073.0
2024-12-18 08:00:00,3436274834.0,1573687967.0,5704636278.0,74074105952.0,834995186.0,1209396401.0
2024-12-19 08:00:00,3259746765.0,1473680418.0,5635438524.0,70067993509.0,796656498.0,1166413776.0
2024-12-20 08:00:00,3068459487.0,1383579398.0,5475744784.0,66574458495.0,759288651.0,1135870352.0
2024-12-21 08:00:00,3036716206.0,1383020077.0,5502785637.0,66974306325.0,763174645.0,878253626.0
2024-12-22 08:00:00,2990385810.0,1344414456.0,5426224383.0,64863033051.0,724780733.0,866484323.0
2024-12-23 08:00:00,2948106868.0,1322668828.0,5355745334.0,64368423493.0,728943463.0,866747439.0
2024-12-24 08:00:00,3051302276.0,1374232267.0,5572090448.0,66694514476.0,760006893.0,897245032.0
2024-12-25 08:00:00,3107931426.0,1426454532.0,5711273526.0,68343467058.0,773808475.0,923033141.0
2024-12-26 08:00:00,3098087579.0,1400961623.0,5711720056.0,68408238088.0,766898889.0,904014876.0
2024-12-27 08:00:00,2985274275.0,1344798099.0,5562637868.0,65894908409.0,747789572.0,873368155.0
2024-12-28 08:00:00,2979137673.0,1324230525.0,5529179815.0,65653363321.0,768672932.0,865560770.0
2024-12-29 08:00:00,3032441278.0,1359007323.0,5673954777.0,67036136110.0,779377981.0,882574192.0
2024-12-30 08:00:00,2976715491.0,1317855016.0,5512930652.0,66347418365.0,766871746.0,869036661.0
2024-12-31 08:00:00,2971899529.0,1314205770.0,5505506648.0,65685551673.0,764469750.0,864407715.0
2025-01-01 08:00:00,2950813305.0,1322518924.0,5523477740.0,65295684225.0,758925761.0,864102778.0
2025-01-02 08:00:00,3009099469.0,1356726902.0,5570153862.0,66165322228.0,774187774.0,852142627.0
2025-01-03 08:00:00,3062284322.0,1377629933.0,5611399680.0,67601793127.0,773938312.0,865417933.0
2025-01-04 08:00:00,3145926040.0,1430386774.0,5756381963.0,70231235775.0,809287380.0,868663528.0
2025-01-05 08:00:00,3180035479.0,1441151014.0,5739303505.0,71099086874.0,818386586.0,898728858.0
2025-01-06 08:00:00,3185545276.0,1437959240.0,5723599346.0,71082189551.0,821183553.0,900906773.0
2025-01-07 08:00:00,3238129397.0,1472672156.0,5901795168.0,71759210412.0,824169725.0,911978452.0
2025-01-08 08:00:00,3017679786.0,1364852732.0,5571746706.0,66590994487.0,769491883.0,869431540.0
2025-01-09 08:00:00,2948215750.0,1321807988.0,5517547743.0,65695832867.0,747484256.0,859167594.0
2025-01-10 08:00:00,2875224374.0,1290728968.0,5415658186.0,64117042053.0,727476047.0,846099429.0
2025-01-11 08:00:00,2949425578.0,1311036790.0,5536290620.0,65235988790.0,739965902.0,858211643.0
2025-01-12 08:00:00,2960418147.0,1328273255.0,5559898912.0,65796631234.0,746199650.0,861411292.0
2025-01-13 08:00:00,2945445948.0,1317164655.0,5515731537.0,65252402639.0,732146021.0,856022529.0
2025-01-14 08:00:00,2870264892.0,1286181326.0,5459925714.0,63707549974.0,716119637.0,866398485.0
2025-01-15 08:00:00,2904311748.0,1340787603.0,5577645029.0,65726635169.0,734235195.0,862150653.0
2025-01-16 08:00:00,3026530394.0,1413867763.0,5720381643.0,69251834740.0,767786384.0,897883723.0
2025-01-17 08:00:00,2968834194.0,1416364446.0,5715149563.0,67110170401.0,743939905.0,892333379.0
2025-01-18 08:00:00,3096816037.0,1467430275.0,5855112786.0,69680054388.0,771000474.0,924994617.0
2025-01-19 08:00:00,2999413674.0,1416433994.0,5718661134.0,66862175619.0,734004920.0,912143101.0
2025-01-20 08:00:00,2920177251.0,1351473586.0,5615916343.0,65386275801.0,700533736.0,907171350.0
2025-01-21 08:00:00,2959825338.0,1356649371.0,5589376930.0,66164066171.0,705037099.0,893786108.0
2025-01-22 08:00:00,3055494958.0,1400427546.0,5683625651.0,67211473179.0,720810141.0,927343078.0
2025-01-23 08:00:00,3019170604.0,1396978905.0,5665406567.0,65992047175.0,706059447.0,845562559.0
2025-01-24 08:00:00,3071668859.0,1395707775.0,5650994498.0,67242394049.0,714616588.0,852479567.0
2025-01-25 08:00:00,3070106863.0,1406182204.0,5493971681.0,67076537363.0,702455263.0,856180019.0
2025-01-26 08:00:00,3056149272.0,1445732214.0,5526058121.0,67559112545.0,705408507.0,862049445.0
2025-01-27 08:00:00,3025013851.0,1454338624.0,5449499363.0,66439568771.0,699845821.0,865821767.0
2025-01-28 08:00:00,2956266918.0,1400731141.0,5417683755.0,64144530985.0,677688526.0,846446039.0
2025-01-29 08:00:00,2928021301.0,1349798183.0,5319366856.0,63122206245.0,654440974.0,828695127.0
2025-01-30 08:00:00,2957996264.0,1400013952.0,5404604975.0,64279013865.0,674230856.0,843969681.0
2025-01-31 08:00:00,3017682424.0,1420744325.0,5625773671.0,66095873316.0,689864176.0,848706735.0
2025-02-01 08:00:00,3038474976.0,1421755249.0,5588645878.0,66604593836.0,687289809.0,850568600.0
2025-02-02 08:00:00,2944103482.0,1374135923.0,5443604903.0,64149358739.0,658524341.0,818571839.0
2025-02-03 08:00:00,2728551341.0,1249435904.0,5138826852.0,59335667827.0,605606014.0,770638546.0
2025-02-04 08:00:00,2749719080.0,1291578648.0,5178121833.0,60577778684.0,609742834.0,789262974.0
2025-02-05 08:00:00,2653969987.0,1282282703.0,4975956408.0,59058187435.0,585311569.0,772438279.0
2025-02-06 08:00:00,2711335607.0,1272083023.0,4968175019.0,59621613928.0,587564452.0,772131375.0
2025-02-07 08:00:00,2708706877.0,1249081702.0,4963282030.0,58875082263.0,576450134.0,770303252.0
2025-02-08 08:00:00,2691530104.0,1243057773.0,4999627188.0,58317952646.0,569956538.0,765326306.0
2025-02-09 08:00:00,2701233337.0,1237829450.0,5186922066.0,58517338714.0,576913204.0,766563763.0
2025-02-10 08:00:00,2714079677.0,1244153994.0,5194486327.0,58523397551.0,578077223.0,771012702.0
2025-02-11 08:00:00,2737759800.0,1249440027.0,5203808639.0,59299024752.0,591986496.0,769535668.0
2025-02-12 08:00:00,2719340208.0,1242035123.0,5265974946.0,58571491659.0,580455309.0,763575737.0
2025-02-13 08:00:00,2781749470.0,1284827112.0,5553814167.0,60713132356.0,605270041.0,782280376.0
2025-02-14 08:00:00,2744186017.0,1260657059.0,5452396802.0,60019241481.0,598115334.0,776738272.0
2025-02-15 08:00:00,2766522166.0,1280001512.0,5556565747.0,60585300086.0,604130678.0,789018597.0
2025-02-16 08:00:00,2772329282.0,1266370362.0,5545770960.0,60351832627.0,597672619.0,792370817.0
2025-02-17 08:00:00,2756169875.0,1257610092.0,5579373612.0,59767534562.0,590452077.0,790906751.0
2025-02-18 08:00:00,2780314987.0,1261989058.0,5539664252.0,60802048123.0,597465622.0,787497161.0
2025-02-19 08:00:00,2739527825.0,1224413595.0,5446826247.0,59731023431.0,585992922.0,778412551.0
2025-02-20 08:00:00,2776599286.0,1234844936.0,5519964904.0,60537259803.0,591291429.0,786987934.0
2025-02-21 08:00:00,2829953373.0,1262577245.0,5572792013.0,60842963385.0,608835858.0,803746138.0
2025-02-22 08:00:00,2779184429.0,1218596567.0,5537513894.0,58560236731.0,587313027.0,785429605.0
2025-02-23 08:00:00,2841039820.0,1250775934.0,5697580934.0,59797571149.0,608180043.0,793000987.0
2025-02-24 08:00:00,2878790040.0,1242432017.0,5640582754.0,61119572705.0,608504409.0,798623488.0
2025-02-25 08:00:00,2664872200.0,1157189319.0,5352062593.0,56281527063.0,561212298.0,749879484.0
2025-02-26 08:00:00,2630838362.0,1130604778.0,5234982975.0,55312049862.0,559697557.0,741143634.0
2025-02-27 08:00:00,2515517950.0,1101251119.0,5026977942.0,52165732168.0,537547435.0,724299156.0
2025-02-28 08:00:00,2507558432.0,1118742103.0,5118730963.0,51817473605.0,538745168.0,720764322.0
2025-03-01 08:00:00,2472773801.0,1117557752.0,5032262908.0,51840460470.0,532171444.0,713075423.0
2025-03-02 08:00:00,2484863044.0,1121330182.0,5125728015.0,51919650901.0,527838518.0,729358657.0
2025-03-03 08:00:00,2671968698.0,1215426709.0,5310993954.0,57009322350.0,570060618.0,767853100.0
2025-03-04 08:00:00,2444649310.0,1099657998.0,4926227126.0,51304920716.0,514095331.0,712396127.0
2025-03-05 08:00:00,2463620259.0,1083117105.0,4971373265.0,51491423888.0,524140364.0,718081520.0
2025-03-06 08:00:00,2524168957.0,1160971952.0,5107805840.0,53249176901.0,545957037.0,735937309.0
2025-03-07 08:00:00,2491770797.0,1138593216.0,5045252616.0,51752237077.0,525407862.0,725339863.0
2025-03-08 08:00:00,2468663942.0,1127667308.0,5027279435.0,51451719792.0,529768974.0,712074474.0
2025-03-09 08:00:00,2506430602.0,1137319398.0,5019226740.0,52188239205.0,516988524.0,714881465.0
2025-03-10 08:00:00,2360980642.0,1059501871.0,4742848403.0,48997895315.0,473882418.0,683131269.0
2025-03-11 08:00:00,2277488264.0,1009624401.0,4590682965.0,46615252530.0,452289960.0,666177929.0
2025-03-12 08:00:00,2339417547.0,1059953603.0,4739216125.0,47961232405.0,471632225.0,692571949.0
2025-03-13 08:00:00,2369828513.0,1108542711.0,4830382762.0,47902393635.0,472190315.0,697389085.0
2025-03-14 08:00:00,2350976967.0,1092683880.0,5105095062.0,47381007213.0,466002061.0,696652535.0
2025-03-15 08:00:00,2388609739.0,1112393679.0,5222202611.0,48627036969.0,480818886.0,707161518.0
2025-03-16 08:00:00,2406814919.0,1115580527.0,5343286484.0,49114217617.0,453264351.0,718617620.0
2025-03-17 08:00:00,2366748747.0,1102067466.0,5272187607.0,48380886618.0,448565803.0,713561407.0
2025-03-18 08:00:00,2386346956.0,1111928863.0,5438336947.0,49017054857.0,457568440.0,730450110.0
2025-03-19 08:00:00,2418810204.0,1104525940.0,5422761482.0,49082843364.0,447400758.0,734896318.0
2025-03-20 08:00:00,2494008650.0,1138403173.0,5434292906.0,50635574453.0,466528419.0,758234459.0
2025-03-21 08:00:00,2427058932.0,1085392538.0,5360329785.0,49239622748.0,447891170.0,735769195.0
2025-03-22 08:00:00,2419741559.0,1101757352.0,5401853230.0,49142055768.0,436286610.0,728948615.0
2025-03-23 08:00:00,2395656342.0,1107144212.0,5388641728.0,49533936541.0,438927825.0,731387979.0
2025-03-24 08:00:00,2423545766.0,1133981516.0,5471653118.0,50574196000.0,446951390.0,740171855.0
2025-03-25 08:00:00,2468227471.0,1192885858.0,5595452387.0,52406515856.0,454221109.0,750262247.0
2025-03-26 08:00:00,2471481541.0,1230160221.0,5586479976.0,52959430270.0,450617515.0,755443127.0
2025-03-27 08:00:00,2435624563.0,1208259119.0,5459500015.0,52137100152.0,444375206.0,757244108.0
2025-03-28 08:00:00,2428006514.0,1212704864.0,5451123830.0,51710150654.0,440688874.0,769410900.0
2025-03-29 08:00:00,2363023491.0,1152984176.0,5348948014.0,49374164888.0,427059406.0,752962822.0
2025-03-30 08:00:00,2328767464.0,1130082065.0,5235881518.0,48087059813.0,410727950.0,740793852.0
2025-03-31 08:00:00,2307103205.0,1120125896.0,5286918115.0,46869347282.0,408143893.0,743012054.0
2025-04-01 08:00:00,2323393432.0,1123278946.0,5360893688.0,48059911540.0,410967343.0,750199221.0
2025-04-02 08:00:00,2354421224.0,1162761061.0,5211059910.0,49548083724.0,414383190.0,751938496.0
2025-04-03 08:00:00,2229439850.0,1112485406.0,5235780869.0,47885568991.0,397402112.0,739108254.0
2025-04-04 08:00:00,2179065626.0,1133633492.0,5258272320.0,48340130914.0,398044693.0,764869246.0
2025-04-05 08:00:00,2150054401.0,1149195789.0,5317507977.0,48605959940.0,411177626.0,759334447.0
2025-04-06 08:00:00,2141254728.0,1143534665.0,5311744576.0,48665016825.0,401352481.0,759279513.0
2025-04-07 08:00:00,1979864383.0,1060987901.0,4962980285.0,44608190057.0,373719259.0,725054586.0
2025-04-08 08:00:00,1964729780.0,1064835308.0,4941170134.0,44449675197.0,375050513.0,724159380.0
2025-04-09 08:00:00,1903228208.0,1043160137.0,4876092999.0,43032971081.0,362939016.0,713746057.0
2025-04-10 08:00:00,2023134854.0,1146592879.0,5146331571.0,46204552414.0,388092549.0,741762525.0
2025-04-11 08:00:00,1942651040.0,1140438079.0,5050164546.0,43851308979.0,369820837.0,723115385.0
2025-04-12 08:00:00,1986306162.0,1190428526.0,5123538546.0,44253375489.0,376472603.0,736731818.0
2025-04-13 08:00:00,2040732855.0,1232061463.0,5225236482.0,45344226536.0,384049891.0,751908857.0
2025-04-14 08:00:00,2016639613.0,1223233020.0,5140263989.0,45063718810.0,377687285.0,746003188.0
2025-04-15 08:00:00,2026221327.0,1234860884.0,5192199933.0,45138689143.0,374583388.0,744917702.0
2025-04-16 08:00:00,2011279949.0,1205048318.0,5367886185.0,44836454240.0,366358551.0,741802935.0
2025-04-17 08:00:00,2019141318.0,1177487999.0,5414818966.0,45071536136.0,371758752.0,751590443.0
2025-04-18 08:00:00,2042929074.0,1183821352.0,5470147590.0,44949955774.0,370603177.0,762295773.0
2025-04-19 08:00:00,2026328506.0,1180568417.0,5499401725.0,44734034207.0,366718900.0,762597752.0
2025-04-20 08:00:00,2047261673.0,1211067306.0,5530128838.0,45362638676.0,371034405.0,770528606.0
2025-04-21 08:00:00,2041356994.0,1185438963.0,5549916800.0,44952772823.0,350781104.0,773754924.0
2025-04-22 08:00:00,2033073233.0,1209901968.0,5601816675.0,44100343512.0,350911392.0,786549534.0
2025-04-23 08:00:00,2145480303.0,1288667394.0,5804140839.0,47622728879.0,375984160.0,831616118.0
2025-04-24 08:00:00,2169285144.0,1283922836.0,5844466593.0,48593959009.0,378682013.0,835192467.0
2025-04-25 08:00:00,2156925213.0,1293084137.0,5826723490.0,48947015163.0,378370649.0,846720257.0
2025-04-26 08:00:00,2191592008.0,1293729380.0,5863687363.0,49638988362.0,382512609.0,856866350.0
2025-04-27 08:00:00,2208326738.0,1311098853.0,5911037905.0,49913719643.0,388997478.0,863367326.0
2025-04-28 08:00:00,2175903934.0,1281553153.0,5869084246.0,49623800666.0,376480086.0,859986391.0
2025-04-29 08:00:00,2175395160.0,1297913062.0,5887432325.0,49748266448.0,380036821.0,863841858.0
2025-04-30 08:00:00,2167712722.0,1297945928.0,5861318233.0,49527762755.0,377296214.0,857670737.0
2025-05-01 08:00:00,2166666950.0,1276496110.0,5875130961.0,49244476903.0,371936519.0,834371283.0
2025-05-02 08:00:00,2190745984.0,1349251777.0,5885113457.0,50210384925.0,378293879.0,837019557.0
2025-05-03 08:00:00,2194960373.0,1338641196.0,5930337443.0,50672612962.0,378743270.0,835685103.0
2025-05-04 08:00:00,2170588494.0,1313693896.0,5905064208.0,50599506536.0,374955695.0,836604072.0
2025-05-05 08:00:00,2159618821.0,1291343901.0,5817456011.0,50167098897.0,370873842.0,829708887.0
2025-05-06 08:00:00,2153852588.0,1294586188.0,5833856706.0,49762052404.0,371629435.0,829894484.0
2025-05-07 08:00:00,2214674824.0,1318714573.0,5961225781.0,49766153573.0,365788232.0,834596983.0
2025-05-08 08:00:00,2161775779.0,1305712788.0,5982178722.0,48675919889.0,368210764.0,831886808.0
2025-05-09 08:00:00,2343640550.0,1402085346.0,6229052368.0,55632623998.0,402573320.0,877741004.0
2025-05-10 08:00:00,2398451944.0,1440557575.0,6444156871.0,57861278014.0,403611959.0,907435717.0
2025-05-11 08:00:00,2515982798.0,1518768602.0,6230853136.0,61484897656.0,423931997.0,936558515.0
2025-05-12 08:00:00,2504462780.0,1485228373.0,6198408265.0,60625048910.0,419729154.0,932273149.0
2025-05-13 08:00:00,2463877018.0,1490231716.0,6197958657.0,59307812912.0,400031470.0,920269870.0
2025-05-14 08:00:00,2552203420.0,1536985713.0,6288522056.0,62395191766.0,414641794.0,957003485.0
2025-05-15 08:00:00,2502025103.0,1516983895.0,6185187891.0,60298981616.0,403569114.0,950976561.0
2025-05-16 08:00:00,2459915015.0,1468191682.0,6150530477.0,59051427045.0,395736555.0,954809839.0
2025-05-17 08:00:00,2460358334.0,1461942957.0,6112012509.0,59278560786.0,393438406.0,958149072.0
2025-05-18 08:00:00,2428540238.0,1446728158.0,6063651300.0,58557260049.0,385239648.0,954462839.0
2025-05-19 08:00:00,2443408816.0,1477726395.0,6113786215.0,58883502300.0,380674163.0,961299399.0
2025-05-20 08:00:00,2493180510.0,1466071076.0,6101942763.0,60061051164.0,384616501.0,950265352.0
2025-05-21 08:00:00,2508174717.0,1492616874.0,6098079107.0,60341291506.0,386451566.0,950972390.0
2025-05-22 08:00:00,2536807972.0,1529194655.0,6456617952.0,61226915596.0,391173030.0,966059531.0
2025-05-23 08:00:00,2589672519.0,1594778763.0,6538106182.0,62982901207.0,411222391.0,990264265.0
2025-05-24 08:00:00,2502240775.0,1505886998.0,6294086117.0,60296549955.0,388300910.0,961220747.0
2025-05-25 08:00:00,2532516561.0,1504720087.0,6303930344.0,60408321024.0,390911079.0,961474857.0
2025-05-26 08:00:00,2523311677.0,1535398293.0,6411072648.0,60804867794.0,401985243.0,974769411.0
2025-05-27 08:00:00,2567187410.0,1532867221.0,6424876211.0,61439692636.0,400243347.0,986020282.0
2025-05-28 08:00:00,2594135858.0,1545499606.0,6498968731.0,62823417922.0,415349030.0,991622262.0
2025-05-29 08:00:00,2571006671.0,1532143982.0,6465197541.0,63077613133.0,411861792.0,996395214.0
2025-05-30 08:00:00,2519937469.0,1510487402.0,6340932136.0,61584403522.0,406064937.0,986026528.0
2025-05-31 08:00:00,2458294155.0,1463373889.0,6169793387.0,59941609185.0,393861167.0,980468584.0
2025-06-01 08:00:00,2479646148.0,1477558515.0,6142423701.0,60024541855.0,399391156.0,993177350.0
2025-06-02 08:00:00,2502658651.0,1480305146.0,6170090835.0,60554804980.0,397254314.0,985475069.0
2025-06-03 08:00:00,2511328837.0,1501135482.0,6277430301.0,61188449095.0,403810157.0,989313017.0
2025-06-04 08:00:00,2458832878.0,1492061425.0,5957341547.0,61181895540.0,400353567.0,970270410.0
2025-06-05 08:00:00,2446469508.0,1458049869.0,5933710949.0,61533265279.0,391712100.0,965408283.0
2025-06-06 08:00:00,2334368926.0,1410719282.0,5713696894.0,58304882882.0,371463876.0,945027640.0
2025-06-07 08:00:00,2390551062.0,1454160472.0,5849031802.0,59633289807.0,382214989.0,964866363.0
2025-06-08 08:00:00,2419733146.0,1485550113.0,5912713334.0,60632243359.0,386396804.0,976702967.0
2025-06-09 08:00:00,2411426708.0,1503493107.0,5927130874.0,60463768695.0,385244181.0,981355968.0
2025-06-10 08:00:00,2523221405.0,1564930574.0,6157327351.0,62891456533.0,399830661.0,1016398221.0
2025-06-11 08:00:00,2566093060.0,1574631391.0,6205732433.0,65281747192.0,417100432.0,1033652653.0
2025-06-12 08:00:00,2553406219.0,1548003898.0,6132895821.0,64841765865.0,405395780.0,1040771383.0
2025-06-13 08:00:00,2419069403.0,1471654589.0,5960173518.0,61321655685.0,386279006.0,1012701555.0
2025-06-14 08:00:00,2444172328.0,1475591922.0,5984105819.0,61020265738.0,381609713.0,1015020828.0
2025-06-15 08:00:00,2433350290.0,1459728615.0,5923982354.0,60656532662.0,379609096.0,1011207698.0
2025-06-16 08:00:00,2412589489.0,1469570088.0,5956038508.0,60668833616.0,374464771.0,1008484576.0
2025-06-17 08:00:00,2430147885.0,1487527769.0,6006896479.0,62523560074.0,379386056.0,1022207406.0
2025-06-18 08:00:00,2392813562.0,1439056842.0,5936067693.0,61764280647.0,375355943.0,1019085388.0
2025-06-19 08:00:00,2414968822.0,1426855815.0,5942576942.0,62136982919.0,378881797.0,1010248862.0
2025-06-20 08:00:00,2422443902.0,1421700922.0,5932900545.0,62170482564.0,378070934.0,1013849687.0
2025-06-21 08:00:00,2359814532.0,1387684031.0,5893799260.0,60014097363.0,367691372.0,1012329626.0
2025-06-22 08:00:00,2295456577.0,1373910131.0,5786712148.0,57760761397.0,359182128.0,1002544957.0
2025-06-23 08:00:00,2268444055.0,1358090147.0,5701788348.0,56275206016.0,347217804.0,988328758.0
2025-06-24 08:00:00,2380157707.0,1428165300.0,5902909200.0,60019676411.0,365979862.0,1022313173.0
2025-06-25 08:00:00,2415998670.0,1482095480.0,5886434384.0,60844234457.0,369859603.0,1042041532.0
2025-06-26 08:00:00,2424446332.0,1447162325.0,5956759369.0,60809681515.0,366742307.0,1036202816.0
2025-06-27 08:00:00,2433120638.0,1439875666.0,5919427853.0,60091113852.0,366957593.0,1039987900.0
2025-06-28 08:00:00,2443692637.0,1465581000.0,5974344942.0,60290266094.0,366525741.0,1048248621.0
2025-06-29 08:00:00,2472468458.0,1500058714.0,5990613374.0,61352818459.0,368699506.0,1058801797.0
2025-06-30 08:00:00,2511167542.0,1535459183.0,6028397432.0,62356162240.0,375336211.0,1077330978.0
2025-07-01 08:00:00,2496135791.0,1495904169.0,6010695583.0,61929153763.0,370792837.0,1075954686.0
2025-07-02 08:00:00,2441411497.0,1458170553.0,5933034204.0,60793555930.0,355669348.0,1055715668.0
2025-07-03 08:00:00,2503539704.0,1528628583.0,6077499659.0,63370311264.0,369805593.0,1084103779.0
2025-07-04 08:00:00,2568456712.0,1532676169.0,6087284248.0,64276731493.0,369271202.0,1076327794.0
2025-07-05 08:00:00,2525233596.0,1498148979.0,6015089488.0,63015495676.0,360622832.0,1083001325.0
2025-07-06 08:00:00,2532466134.0,1503539958.0,6014785911.0,63468287916.0,362681930.0,1084173570.0
2025-07-07 08:00:00,2548543776.0,1525734094.0,6075463438.0,64383501489.0,365162226.0,1085749188.0
2025-07-08 08:00:00,2531980461.0,1496813096.0,6022666992.0,63695134819.0,366762376.0,1099044496.0
2025-07-09 08:00:00,2562918363.0,1511468994.0,6051587581.0,65047844703.0,371790109.0,1135033628.0
2025-07-10 08:00:00,2544913139.0,1529815744.0,6168002354.0,67907363588.0,388619156.0,1081959238.0
2025-07-11 08:00:00,2599398595.0,1589136632.0,6280030120.0,70957095692.0,414718630.0,1086668288.0
2025-07-12 08:00:00,2614015249.0,1603451420.0,6298174547.0,71084854582.0,419920379.0,1092550780.0
2025-07-13 08:00:00,2590460300.0,1613200414.0,6276833284.0,70975047568.0,421510827.0,1097778217.0
2025-07-14 08:00:00,2614001401.0,1639430706.0,6325929508.0,71829546306.0,427843496.0,1108174175.0
2025-07-15 08:00:00,2649690020.0,1636869565.0,6364116395.0,72042955619.0,426601842.0,1104141026.0
2025-07-16 08:00:00,2689421911.0,1677899884.0,6411158042.0,73749725372.0,435069290.0,1111155955.0
2025-07-17 08:00:00,2758963514.0,1695271284.0,6474242919.0,76166783812.0,447905477.0,1130071492.0
2025-07-18 08:00:00,2786373100.0,1753445796.0,6539571015.0,77696806089.0,450366302.0,1137165278.0
2025-07-19 08:00:00,2821315800.0,1775456292.0,6619156542.0,79206108107.0,452329180.0,1152554032.0
2025-07-20 08:00:00,2858806167.0,1837013496.0,6666319921.0,79925310661.0,449257135.0,1159504889.0
2025-07-21 08:00:00,2933631710.0,1885778353.0,6740150934.0,82657913731.0,458876327.0,1166995312.0
2025-07-22 08:00:00,2936977113.0,1923081339.0,6793942152.0,83400478136.0,463463579.0,1168669927.0
2025-07-23 08:00:00,2919560796.0,1944135061.0,6933820975.0,83057887447.0,462789525.0,1167155806.0
2025-07-24 08:00:00,2870084468.0,1872678176.0,6835753168.0,81461304139.0,458945269.0,1155367458.0
2025-07-25 08:00:00,2906695937.0,1881415300.0,6751303010.0,81476066875.0,450681513.0,1155642636.0
2025-07-26 08:00:00,2948587417.0,1911730042.0,6869002273.0,82655933309.0,447947174.0,1174470739.0
2025-07-27 08:00:00,2934913588.0,1968438758.0,6919507692.0,83217023755.0,458937579.0,1181016472.0
2025-07-28 08:00:00,3000452357.0,2014613125.0,7148453723.0,85903216493.0,466205112.0,1197088558.0
2025-07-29 08:00:00,2962510134.0,1974440071.0,7013723240.0,83959997897.0,461819159.0,1185555668.0
2025-07-30 08:00:00,2942910145.0,1944697685.0,6937209991.0,83728208593.0,450479923.0,1179923454.0
2025-07-31 08:00:00,2940477940.0,1900210833.0,6911121869.0,83828816234.0,451902756.0,1179288174.0
2025-08-01 08:00:00,2876560359.0,1870122476.0,6816897160.0,81852111695.0,446304516.0,1147227349.0
